ClientID;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;AMT_ANNUITY;AMT_GOODS_PRICE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;OCCUPATION_TYPE;CREDIT_ACTIVE;DAYS_CREDIT;AMT_CREDIT_SUM;AMT_CREDIT_SUM_OVERDUE;CREDIT_TYPE;CITY 
CID016059;M;Y;Y;2;157500.0;30384.0;450000.0;Higher education;Married;House / apartment;-14692;-1093;Core staff;Closed;-1507;131152.5;0.0;Credit card; Chula Vista
CID016060;F;N;Y;0;121500.0;25969.5;675000.0;Secondary / secondary special;Widow;House / apartment;-21114;-2599;Laborers;Closed;-1624;26469.0;0.0;Consumer credit; Modesto
CID016061;F;N;Y;1;135000.0;22585.5;679500.0;Higher education;Married;House / apartment;-14840;-453;Accountants;Closed;-682;100350.0;0.0;Consumer credit; Turlock
CID016062;F;N;N;0;120150.0;22396.5;454500.0;Secondary / secondary special;Widow;House / apartment;-18907;-5051;Laborers;Active;-840;70708.5;0.0;Consumer credit; Chino
CID016063;M;Y;N;2;90000.0;30073.5;450000.0;Secondary / secondary special;Married;House / apartment;-15869;-592;Drivers;Closed;-931;135000.0;0.0;Consumer credit; Irvine
CID016064;F;N;N;2;360000.0;29074.5;990000.0;Secondary / secondary special;Married;House / apartment;-12315;-5291;Laborers;Closed;-1432;2250000.0;0.0;Consumer credit; Camarillo
CID016065;F;N;Y;0;225000.0;33826.5;913500.0;Secondary / secondary special;Married;House / apartment;-21535;365243;Desconocido;Closed;-917;1575000.0;0.0;Consumer credit; Corona
CID016066;M;Y;N;1;450000.0;62658.0;1575000.0;Secondary / secondary special;Married;House / apartment;-12536;-4835;Managers;Active;-314;135000.0;0.0;Credit card; Turlock
CID016067;F;N;Y;0;33750.0;10498.5;180000.0;Secondary / secondary special;Married;House / apartment;-23672;365243;Desconocido;Closed;-569;98905.275;0.0;Consumer credit; Thousand Oaks
CID016068;M;Y;Y;0;270000.0;13500.0;270000.0;Higher education;Single / not married;House / apartment;-15007;-1301;Managers;Active;-1055;143617.5;0.0;Consumer credit; Santa Ana
CID016069;F;N;Y;0;157500.0;26086.5;675000.0;Secondary / secondary special;Married;House / apartment;-17641;-546;Sales staff;Active;-1175;270000.0;0.0;Credit card; Oakland
CID016070;F;N;N;0;184500.0;18828.0;409500.0;Secondary / secondary special;Married;House / apartment;-22121;365243;Desconocido;Active;-289;249750.0;0.0;Credit card; Torrance
CID016071;M;Y;N;1;360000.0;35554.5;450000.0;Secondary / secondary special;Married;House / apartment;-14206;-2554;Laborers;Active;-1007;342000.0;0.0;Credit card; San José
CID016072;F;N;Y;0;157500.0;28260.0;472500.0;Secondary / secondary special;Married;House / apartment;-9938;-2846;Managers;Closed;-1208;95752.8;0.0;Consumer credit; Temecula
CID016073;M;N;Y;0;180000.0;23490.0;270000.0;Secondary / secondary special;Married;House / apartment;-14268;-298;Waiters/barmen staff;Active;-1125;400500.0;0.0;Credit card; Rancho Cucamonga
CID016074;M;N;Y;0;180000.0;12631.5;328500.0;Secondary / secondary special;Married;House / apartment;-8606;365243;Desconocido;Closed;-315;120240.0;0.0;Consumer credit; Orange
CID016075;F;Y;Y;0;144000.0;33475.5;450000.0;Secondary / secondary special;Single / not married;House / apartment;-20512;365243;Desconocido;Closed;-504;18000.0;0.0;Consumer credit; Pittsburg
CID016076;F;N;Y;0;166500.0;33345.0;751500.0;Secondary / secondary special;Widow;House / apartment;-20725;365243;Desconocido;Active;-932;127120.5;0.0;Consumer credit; Hemet
CID016077;M;N;Y;1;126000.0;19795.5;315000.0;Higher education;Married;House / apartment;-13183;-2340;Core staff;Active;-391;126000.0;0.0;Credit card; Carlsbad
CID016078;F;N;Y;0;90000.0;21199.5;360000.0;Secondary / secondary special;Married;House / apartment;-20202;-300;Desconocido;Active;-147;45000.0;0.0;Credit card; Victorville
CID016079;M;N;Y;0;225000.0;68814.0;679500.0;Higher education;Married;Co-op apartment;-15000;-2579;Desconocido;Active;-916;0.0;0.0;Credit card; San Leandro
CID016080;M;N;Y;0;56250.0;6075.0;49500.0;Secondary / secondary special;Single / not married;House / apartment;-17583;-4241;Laborers;Active;-549;45000.0;0.0;Credit card; Hemet
CID016081;F;N;Y;1;45000.0;11556.0;157500.0;Secondary / secondary special;Married;House / apartment;-17722;-2559;Sales staff;Active;-866;36148.5;0.0;Consumer credit; Folsom
CID016082;M;Y;Y;0;180000.0;43285.5;810000.0;Higher education;Single / not married;House / apartment;-9859;-1315;Laborers;Active;-228;2784654.0;0.0;Consumer credit; Victorville
CID016083;F;N;Y;2;112500.0;52029.0;1363500.0;Higher education;Married;House / apartment;-13538;-6165;Core staff;Closed;-1258;311121.0;0.0;Consumer credit; Salinas
CID016084;F;Y;Y;0;157500.0;46980.0;675000.0;Secondary / secondary special;Civil marriage;House / apartment;-22591;365243;Desconocido;Closed;-2891;39937.5;0.0;Consumer credit; Hesperia
CID016085;F;Y;N;2;360000.0;18562.5;675000.0;Higher education;Married;House / apartment;-11259;-1427;HR staff;Closed;-2681;171450.0;0.0;Credit card; Rancho Cucamonga
CID016086;F;N;N;2;90000.0;35392.5;697500.0;Secondary / secondary special;Married;House / apartment;-10128;-1157;Sales staff;Closed;-912;315000.0;0.0;Consumer credit; Stockton
CID016087;F;Y;Y;2;202500.0;18508.5;292500.0;Secondary / secondary special;Married;House / apartment;-13274;-807;Sales staff;Active;-1455;416700.0;0.0;Consumer credit; Glendale
CID016088;F;N;Y;0;112500.0;13045.5;225000.0;Secondary / secondary special;Married;House / apartment;-19768;365243;Desconocido;Closed;-1095;0.0;0.0;Credit card; Merced
CID016089;M;Y;N;0;135000.0;20772.0;445500.0;Higher education;Married;House / apartment;-10463;-235;Desconocido;Closed;-480;490500.0;0.0;Consumer credit; Thousand Oaks
CID016090;M;N;N;0;157500.0;22500.0;450000.0;Lower secondary;Single / not married;House / apartment;-8773;-862;Drivers;Active;-286;0.0;0.0;Credit card; Vallejo
CID016091;F;N;Y;0;90000.0;24160.5;463500.0;Secondary / secondary special;Widow;House / apartment;-20072;-4632;Desconocido;Active;-637;274500.0;0.0;Credit card; Long Beach
CID016092;M;Y;Y;0;135000.0;10903.5;148500.0;Secondary / secondary special;Married;House / apartment;-20254;-596;Drivers;Closed;-1732;76446.0;0.0;Consumer credit; Apple Valley
CID016094;F;N;Y;0;157500.0;28714.5;274500.0;Incomplete higher;Married;House / apartment;-18219;-107;Desconocido;Active;-1319;187920.0;0.0;Consumer credit; Corona
CID016095;F;N;Y;0;49500.0;18909.0;454500.0;Secondary / secondary special;Married;House / apartment;-19909;365243;Desconocido;Closed;-1938;34780.5;0.0;Consumer credit; Apple Valley
CID016096;F;N;Y;0;157500.0;31846.5;720000.0;Secondary / secondary special;Married;House / apartment;-17080;-3518;Laborers;Active;-2608;6570000.0;0.0;Consumer credit; Orange
CID016097;F;N;Y;0;81000.0;27387.0;454500.0;Secondary / secondary special;Married;House / apartment;-17322;-3248;Desconocido;Closed;-1126;53975.115;0.0;Consumer credit; Pleasanton
CID016098;F;Y;Y;0;180000.0;44617.5;1350000.0;Secondary / secondary special;Civil marriage;House / apartment;-16149;-2742;Sales staff;Active;-487;990000.0;0.0;Consumer credit; Bellflower
CID016099;F;N;Y;0;315000.0;37800.0;1125000.0;Secondary / secondary special;Single / not married;House / apartment;-18650;-3188;Desconocido;Active;-482;85702.5;0.0;Consumer credit; Fresno
CID016100;F;Y;Y;2;162000.0;32602.5;675000.0;Incomplete higher;Married;House / apartment;-15260;-7088;Desconocido;Closed;-2489;163674.0;0.0;Credit card; Los Ángeles
CID016101;F;N;Y;0;162000.0;30406.5;562500.0;Secondary / secondary special;Married;House / apartment;-11322;-489;Sales staff;Active;-1253;495000.0;0.0;Consumer credit; Perris
CID016102;F;N;N;0;135000.0;16483.5;517500.0;Higher education;Married;With parents;-11784;-800;Desconocido;Active;-173;89865.0;0.0;Consumer credit; San Francisco
CID016103;F;N;Y;0;250200.0;12996.0;252000.0;Secondary / secondary special;Married;House / apartment;-22743;365243;Desconocido;Closed;-1280;65115.0;0.0;Consumer credit; Redlands
CID016104;M;Y;Y;1;270000.0;61078.5;1381500.0;Secondary / secondary special;Married;House / apartment;-13136;-296;Drivers;Closed;-671;38079.0;0.0;Consumer credit; Garden Grove
CID016105;F;N;N;0;225000.0;22810.5;423000.0;Secondary / secondary special;Married;House / apartment;-23208;365243;Desconocido;Closed;-2116;23179.5;0.0;Consumer credit; Lake Forest
CID016106;F;N;N;0;117000.0;21330.0;270000.0;Secondary / secondary special;Married;House / apartment;-16912;-1823;Sales staff;Active;-973;0.0;0.0;Credit card; Santa Clara
CID016107;F;Y;Y;0;90000.0;31464.0;675000.0;Secondary / secondary special;Married;House / apartment;-14324;-1703;Sales staff;Closed;-718;37116.0;0.0;Consumer credit; Livermore
CID016108;F;Y;Y;1;180000.0;28408.5;450000.0;Secondary / secondary special;Married;House / apartment;-14868;-1287;Sales staff;Closed;-2246;379350.0;0.0;Credit card; Oceanside
CID016109;F;Y;Y;0;180000.0;29164.5;900000.0;Higher education;Married;House / apartment;-21625;365243;Desconocido;Active;-300;216000.0;0.0;Credit card; Bellflower
CID016110;F;N;N;0;121500.0;12091.5;148500.0;Secondary / secondary special;Married;House / apartment;-21310;365243;Desconocido;Active;-674;108000.0;0.0;Credit card; Escondido
CID016111;F;N;N;0;193500.0;31509.0;270000.0;Higher education;Single / not married;House / apartment;-10463;-713;Accountants;Closed;-1394;98797.5;0.0;Consumer credit; Santa Clara
CID016112;F;N;Y;1;211500.0;39901.5;922500.0;Higher education;Single / not married;House / apartment;-11069;-3330;Laborers;Active;-374;751500.0;0.0;Consumer credit; Clovis
CID016113;F;N;N;1;225000.0;29515.5;454500.0;Higher education;Civil marriage;House / apartment;-16028;-4208;High skill tech staff;Closed;-1111;132984.45;0.0;Consumer credit; Fontana
CID016114;F;Y;Y;0;2025000.0;41692.5;1125000.0;Higher education;Civil marriage;House / apartment;-9057;-549;IT staff;Active;-2706;180000.0;0.0;Credit card; Manteca
CID016115;F;Y;Y;0;202500.0;16596.0;315000.0;Higher education;Single / not married;House / apartment;-21430;365243;Desconocido;Closed;-1295;74029.5;0.0;Consumer credit; Menifee
CID016116;F;Y;Y;0;202500.0;36634.5;1327500.0;Higher education;Married;House / apartment;-19928;-3005;Desconocido;Active;-482;45000.0;0.0;Credit card; Lancaster
CID016117;M;N;N;0;135000.0;15588.0;315000.0;Incomplete higher;Separated;House / apartment;-13343;-2443;Desconocido;Closed;-2437;13743.0;0.0;Consumer credit; Menifee
CID016118;M;Y;Y;0;112500.0;17685.0;144000.0;Secondary / secondary special;Civil marriage;With parents;-12167;-1519;Security staff;Closed;-709;144765.0;0.0;Consumer credit; Downey
CID016119;F;Y;N;1;112500.0;24984.0;675000.0;Secondary / secondary special;Married;House / apartment;-12064;-2575;Security staff;Closed;-2017;44505.0;0.0;Consumer credit; Norwalk
CID016120;F;Y;Y;0;225000.0;31500.0;450000.0;Higher education;Married;House / apartment;-13160;-4257;Core staff;Active;-368;101902.5;0.0;Credit card; Oakland
CID016121;M;Y;Y;0;180000.0;35685.0;405000.0;Secondary / secondary special;Married;House / apartment;-17024;-3464;Drivers;Closed;-1628;80325.0;0.0;Consumer credit; Fullerton
CID016122;F;Y;Y;0;202500.0;16582.5;225000.0;Higher education;Married;House / apartment;-11377;-908;Core staff;Closed;-1141;225000.0;0.0;Consumer credit; Redding
CID016123;M;Y;Y;1;225000.0;31374.0;693000.0;Higher education;Married;House / apartment;-11752;-2545;Laborers;Closed;-883;31896.0;0.0;Consumer credit; Orange
CID016124;F;N;Y;0;135000.0;39622.5;1057500.0;Higher education;Married;House / apartment;-19026;-2235;Laborers;Active;-417;90000.0;0.0;Credit card; Upland
CID016125;F;N;Y;1;121500.0;13500.0;270000.0;Secondary / secondary special;Married;House / apartment;-13153;-931;Sales staff;Closed;-882;31500.0;0.0;Consumer credit; Chula Vista
CID016126;M;N;Y;3;180000.0;20349.0;486000.0;Higher education;Married;House / apartment;-9856;-288;Sales staff;Closed;-1688;101758.5;0.0;Consumer credit; Lake Forest
CID016127;M;Y;N;0;193500.0;41629.5;1125000.0;Secondary / secondary special;Married;House / apartment;-17064;-1921;Laborers;Closed;-1306;540000.0;0.0;Consumer credit; West Covina
CID016128;F;N;Y;0;78750.0;9000.0;180000.0;Secondary / secondary special;Married;House / apartment;-15756;-150;Desconocido;Closed;-345;918367.335;0.0;Consumer credit; Lynwood
CID016129;M;Y;N;0;90000.0;6547.5;90000.0;Secondary / secondary special;Married;House / apartment;-23216;365243;Desconocido;Active;-938;855000.0;0.0;Consumer credit; San Bernardino
CID016130;F;N;Y;0;139500.0;15588.0;315000.0;Secondary / secondary special;Widow;House / apartment;-23710;365243;Desconocido;Closed;-1286;73350.0;0.0;Consumer credit; Burbank
CID016131;F;N;Y;0;157500.0;51543.0;900000.0;Secondary / secondary special;Married;House / apartment;-18678;-1554;Cooking staff;Active;-559;135000.0;0.0;Credit card; Torrance
CID016132;M;Y;Y;0;225000.0;67500.0;1350000.0;Higher education;Married;House / apartment;-14245;-945;Sales staff;Closed;-2290;517500.0;0.0;Consumer credit; Fullerton
CID016133;M;N;Y;0;112500.0;8518.5;180000.0;Secondary / secondary special;Separated;House / apartment;-17748;-1612;Desconocido;Closed;-299;222750.0;0.0;Consumer credit; Santa Rosa
CID016134;M;Y;Y;0;162000.0;15295.5;225000.0;Higher education;Separated;House / apartment;-11042;-701;Desconocido;Closed;-1268;2017755.0;0.0;Car loan; Pomona
CID016135;M;Y;Y;0;360000.0;39960.0;472500.0;Secondary / secondary special;Married;House / apartment;-20909;-3204;Laborers;Closed;-141;22500.0;0.0;Consumer credit; Redlands
CID016136;F;N;Y;0;180000.0;21109.5;450000.0;Secondary / secondary special;Civil marriage;House / apartment;-19210;-736;Desconocido;Closed;-578;44487.0;0.0;Consumer credit; Menifee
CID016137;M;Y;Y;0;225000.0;29196.0;540000.0;Secondary / secondary special;Married;House / apartment;-19821;-1635;Security staff;Closed;-894;0.0;0.0;Credit card; Hesperia
CID016138;F;N;N;0;202500.0;41922.0;931500.0;Secondary / secondary special;Widow;House / apartment;-23271;365243;Desconocido;Active;-175;391950.0;0.0;Consumer credit; Sacramento 
CID016139;F;Y;Y;1;81000.0;6480.0;67500.0;Secondary / secondary special;Separated;House / apartment;-15069;-1745;Medicine staff;Closed;-150;1217880.0;0.0;Consumer credit; Sacramento 
CID016140;F;N;N;0;112500.0;17370.0;135000.0;Higher education;Single / not married;House / apartment;-9237;-1479;Core staff;Closed;-1580;315000.0;0.0;Consumer credit; San José
CID016141;F;Y;Y;0;247500.0;40248.0;1120500.0;Higher education;Married;House / apartment;-13983;-2614;Accountants;Closed;-1135;132025.95;0.0;Consumer credit; San Bernardino
CID016142;F;N;N;0;112500.0;18283.5;270000.0;Secondary / secondary special;Civil marriage;House / apartment;-19907;-5343;Cooking staff;Active;-1340;324000.0;0.0;Credit card; Elk Grove
CID016143;M;N;Y;0;315000.0;27558.0;225000.0;Incomplete higher;Single / not married;With parents;-10326;-3547;High skill tech staff;Closed;-2396;900000.0;0.0;Consumer credit; Anaheim
CID016144;F;N;Y;0;270000.0;24736.5;274500.0;Secondary / secondary special;Single / not married;House / apartment;-20704;-479;Laborers;Closed;-1802;79605.0;0.0;Consumer credit; Santa Monica
CID016145;M;Y;Y;0;202500.0;29250.0;585000.0;Secondary / secondary special;Married;House / apartment;-11043;-4171;Laborers;Closed;-787;429750.0;0.0;Consumer credit; Daly City
CID016146;F;Y;Y;0;157500.0;12375.0;247500.0;Secondary / secondary special;Widow;House / apartment;-22002;365243;Desconocido;Active;-295;171000.0;0.0;Credit card; Escondido
CID016147;F;N;Y;0;315000.0;40860.0;1102500.0;Secondary / secondary special;Civil marriage;House / apartment;-18405;-278;Core staff;Active;-338;675004.5;0.0;Credit card; Upland
CID016148;F;N;Y;0;180000.0;47794.5;1125000.0;Higher education;Married;House / apartment;-20984;-10548;Core staff;Closed;-1078;93510.0;0.0;Consumer credit; Whittier
CID016149;F;N;N;1;157500.0;33903.0;427500.0;Secondary / secondary special;Civil marriage;With parents;-11680;-3695;Sales staff;Closed;-928;337500.0;0.0;Credit card; Berkeley
CID016150;M;N;Y;1;112500.0;22018.5;450000.0;Secondary / secondary special;Married;House / apartment;-18568;-2734;Laborers;Active;-740;315000.0;0.0;Credit card; Salinas
CID016151;F;N;N;0;157500.0;16011.0;225000.0;Higher education;Widow;House / apartment;-23904;365243;Desconocido;Closed;-2789;126279.0;0.0;Consumer credit; Chico
CID016152;M;Y;N;1;225000.0;73651.5;675000.0;Higher education;Married;Municipal apartment;-10472;-1956;Core staff;Closed;-723;38529.0;0.0;Consumer credit; San Leandro
CID016153;F;Y;Y;0;148500.0;42390.0;1350000.0;Secondary / secondary special;Married;House / apartment;-20625;365243;Desconocido;Closed;-2362;89212.5;0.0;Consumer credit; Oxnard
CID016154;F;N;Y;0;85500.0;15939.0;495000.0;Higher education;Married;House / apartment;-21447;365243;Desconocido;Closed;-1986;141426.0;0.0;Consumer credit; Livermore
CID016155;F;Y;N;2;112500.0;27522.0;450000.0;Higher education;Married;House / apartment;-14716;-1664;Core staff;Closed;-1907;405000.0;0.0;Consumer credit; Redondo Beach
CID016156;F;Y;Y;0;81000.0;14296.5;229500.0;Secondary / secondary special;Married;House / apartment;-19883;-6952;Desconocido;Closed;-1637;168974.28;0.0;Consumer credit; Stockton
CID016157;M;N;N;0;144000.0;24894.0;270000.0;Secondary / secondary special;Single / not married;House / apartment;-9552;-1005;Drivers;Active;-490;450000.0;0.0;Consumer credit; Visalia
CID016158;F;N;Y;2;270000.0;32359.5;369000.0;Secondary / secondary special;Single / not married;House / apartment;-14848;-1086;Sales staff;Active;-81;90315.0;0.0;Consumer credit; Perris
CID016159;M;N;Y;0;180000.0;22752.0;382500.0;Secondary / secondary special;Married;House / apartment;-21277;365243;Desconocido;Closed;-741;55755.0;0.0;Consumer credit; Simi Valley
CID016160;F;N;N;2;121500.0;24849.0;720000.0;Secondary / secondary special;Married;House / apartment;-9687;-2344;Sales staff;Closed;-743;787500.0;0.0;Consumer credit; Turlock
CID016161;F;N;Y;0;90000.0;36927.0;675000.0;Secondary / secondary special;Married;House / apartment;-21018;365243;Desconocido;Closed;-2698;23821.11;0.0;Consumer credit; Turlock
CID016162;F;N;Y;1;360000.0;9000.0;180000.0;Higher education;Married;House / apartment;-15187;-733;High skill tech staff;Closed;-823;450004.5;0.0;Consumer credit; Oceanside
CID016163;M;N;N;0;157500.0;10341.0;135000.0;Secondary / secondary special;Married;House / apartment;-13742;-2472;Laborers;Closed;-323;180000.0;0.0;Consumer credit; San Francisco
CID016164;F;N;Y;0;157500.0;14746.5;252000.0;Secondary / secondary special;Married;House / apartment;-19699;-1703;Laborers;Closed;-724;239699.655;0.0;Consumer credit; Redlands
CID016165;F;Y;N;0;135000.0;36459.0;675000.0;Secondary / secondary special;Widow;Municipal apartment;-17807;-473;Laborers;Closed;-2744;23908.5;0.0;Consumer credit; Chino
CID016166;M;N;Y;0;225000.0;9693.0;90000.0;Higher education;Single / not married;With parents;-10133;-3023;Core staff;Sold;-433;22500.0;0.0;Microloan; Perris
CID016167;F;N;Y;0;67500.0;20727.0;495000.0;Secondary / secondary special;Married;With parents;-8079;-1386;Managers;Closed;-1561;146326.5;0.0;Consumer credit; Fresno
CID016168;M;Y;Y;1;81000.0;13702.5;360000.0;Secondary / secondary special;Married;House / apartment;-16490;-5315;Desconocido;Closed;-1584;27652.5;0.0;Consumer credit; Pomona
CID016169;F;N;N;0;49500.0;16803.0;225000.0;Secondary / secondary special;Widow;House / apartment;-23795;365243;Desconocido;Closed;-1423;73878.84;0.0;Consumer credit; Pleasanton
CID016170;F;N;Y;0;135000.0;15835.5;247500.0;Lower secondary;Married;House / apartment;-22927;365243;Desconocido;Active;-332;90000.0;0.0;Credit card; Citrus Heights
CID016171;F;N;Y;0;112500.0;19935.0;247500.0;Secondary / secondary special;Separated;House / apartment;-15082;-3399;Cooking staff;Active;-1007;67500.0;0.0;Credit card; Santa Clara
CID016172;F;N;N;2;112500.0;11322.0;166500.0;Secondary / secondary special;Separated;House / apartment;-12369;-251;Desconocido;Active;-13;61650.0;0.0;Consumer credit; Pittsburg
CID016173;F;N;Y;1;112500.0;14854.5;130500.0;Secondary / secondary special;Separated;House / apartment;-11671;-1801;Laborers;Closed;-1481;105291.0;0.0;Consumer credit; Palmdale
CID016174;F;N;Y;0;292500.0;25726.5;540000.0;Secondary / secondary special;Married;House / apartment;-20972;365243;Desconocido;Active;-643;135000.0;74.25;Credit card; Pasadena
CID016175;F;N;N;1;112500.0;22099.5;463500.0;Secondary / secondary special;Married;House / apartment;-16069;-1475;Laborers;Closed;-2240;24255.0;0.0;Consumer credit; Santa Ana
CID016176;F;N;N;1;90000.0;18040.5;270000.0;Secondary / secondary special;Single / not married;House / apartment;-18878;-3351;Sales staff;Closed;-1200;33092.19;0.0;Consumer credit; Ventura
CID016177;F;N;N;2;180000.0;35122.5;675000.0;Higher education;Separated;With parents;-11078;-871;Accountants;Active;-586;270000.0;0.0;Consumer credit; Visalia
CID016178;M;N;N;0;180000.0;13077.0;135000.0;Secondary / secondary special;Single / not married;Rented apartment;-8551;-1250;Sales staff;Closed;-742;70504.2;0.0;Consumer credit; Alhambra
CID016179;F;N;Y;2;121500.0;30357.0;225000.0;Higher education;Married;House / apartment;-11659;-3205;Accountants;Active;-171;292500.0;0.0;Consumer credit; Norwalk
CID016180;F;N;Y;0;121500.0;11812.5;117000.0;Secondary / secondary special;Married;House / apartment;-8915;-234;Desconocido;Active;-738;78750.0;0.0;Credit card; Redwood City
CID016181;F;N;Y;0;67500.0;8383.5;90000.0;Secondary / secondary special;Married;House / apartment;-12951;-365;Sales staff;Active;-332;225000.0;0.0;Credit card; San Diego
CID016182;F;N;N;0;315000.0;39604.5;1350000.0;Secondary / secondary special;Civil marriage;House / apartment;-19386;-11204;Accountants;Closed;-2521;162103.5;0.0;Consumer credit; Norwalk
CID016183;M;N;N;0;99000.0;17694.0;454500.0;Higher education;Separated;With parents;-10246;-548;Desconocido;Closed;-2327;180000.0;0.0;Consumer credit; Lancaster
CID016184;F;Y;Y;0;450000.0;91278.0;877500.0;Higher education;Married;House / apartment;-19036;-829;Desconocido;Active;-403;211950.0;0.0;Consumer credit; Hemet
CID016185;F;N;Y;0;90000.0;24484.5;360000.0;Secondary / secondary special;Single / not married;With parents;-8938;-724;Laborers;Closed;-1417;90274.5;0.0;Consumer credit; Anaheim
CID016186;F;Y;N;0;45000.0;19089.0;409500.0;Higher education;Married;House / apartment;-13535;-2609;Secretaries;Active;-434;0.0;0.0;Credit card; Turlock
CID016187;F;N;N;0;81000.0;20664.0;180000.0;Incomplete higher;Single / not married;House / apartment;-11096;-1849;Private service staff;Active;-1177;0.0;0.0;Credit card; Pasadena
CID016188;F;N;N;0;112500.0;23854.5;288000.0;Secondary / secondary special;Single / not married;With parents;-10678;-1526;Security staff;Closed;-577;34380.0;0.0;Consumer credit; Santa Ana
CID016189;F;N;N;0;85500.0;14017.5;135000.0;Lower secondary;Married;Municipal apartment;-24650;365243;Desconocido;Closed;-862;87912.0;0.0;Consumer credit; Oceanside
CID016190;F;N;N;0;135000.0;16416.0;225000.0;Incomplete higher;Separated;With parents;-10900;-1152;Realty agents;Closed;-2426;90000.0;0.0;Consumer credit; Temecula
CID016191;F;N;N;0;171000.0;30685.5;598500.0;Secondary / secondary special;Single / not married;Rented apartment;-10569;-1177;High skill tech staff;Closed;-488;83632.5;0.0;Consumer credit; Fresno
CID016192;F;N;Y;0;112500.0;21906.0;675000.0;Secondary / secondary special;Civil marriage;House / apartment;-17230;-5035;Sales staff;Closed;-588;135000.0;0.0;Credit card; San Bernardino
CID016193;F;Y;Y;2;49500.0;11619.0;225000.0;Secondary / secondary special;Married;House / apartment;-15316;-425;Desconocido;Closed;-507;175500.0;0.0;Consumer credit; Ventura
CID016194;M;N;Y;0;139500.0;23494.5;225000.0;Secondary / secondary special;Single / not married;House / apartment;-24771;365243;Desconocido;Closed;-1864;7281000.0;0.0;Consumer credit; Fremont
CID016195;F;N;Y;0;225000.0;33480.0;679500.0;Secondary / secondary special;Married;House / apartment;-9878;-1015;Laborers;Closed;-1483;24556.5;0.0;Consumer credit; Ontario
CID016196;F;N;Y;0;90000.0;20407.5;328500.0;Secondary / secondary special;Widow;House / apartment;-21116;-287;Cleaning staff;Closed;-1057;157500.0;0.0;Consumer credit; Redding
CID016197;F;N;N;0;225000.0;16371.0;225000.0;Secondary / secondary special;Married;House / apartment;-17231;-716;Accountants;Active;-2294;450000.0;0.0;Consumer credit; Fullerton
CID016198;F;N;Y;0;42750.0;12514.5;328500.0;Secondary / secondary special;Married;House / apartment;-22613;365243;Desconocido;Closed;-2225;202500.0;0.0;Credit card; Downey
CID016199;F;N;N;2;76500.0;23931.0;679500.0;Secondary / secondary special;Married;House / apartment;-10154;-1468;Medicine staff;Closed;-659;675000.0;0.0;Consumer credit; San Leandro
CID016200;F;N;Y;1;265500.0;16735.5;157500.0;Higher education;Single / not married;House / apartment;-14202;-437;Accountants;Closed;-1545;324675.0;0.0;Consumer credit; Oakland
CID016201;F;N;N;1;54000.0;6750.0;135000.0;Secondary / secondary special;Married;Municipal apartment;-16302;-268;Sales staff;Closed;-1114;185998.5;0.0;Consumer credit; Alhambra
CID016202;M;Y;Y;1;315000.0;85558.5;1575000.0;Higher education;Married;House / apartment;-12594;-1073;Sales staff;Closed;-1915;15210.0;0.0;Consumer credit; Burbank
CID016203;F;N;Y;3;180000.0;28332.0;607500.0;Secondary / secondary special;Married;House / apartment;-12714;-1563;Laborers;Active;-1392;0.0;0.0;Credit card; San Bernardino
CID016204;M;N;Y;0;202500.0;40014.0;432000.0;Secondary / secondary special;Single / not married;House / apartment;-11896;365243;Desconocido;Closed;-1104;75600.0;0.0;Credit card; Citrus Heights
CID016205;F;Y;Y;2;135000.0;20250.0;405000.0;Higher education;Separated;House / apartment;-9860;-1667;Medicine staff;Active;-384;292500.0;0.0;Consumer credit; Lake Forest
CID016206;M;Y;Y;0;103500.0;34596.0;675000.0;Secondary / secondary special;Married;House / apartment;-13924;-5505;Drivers;Closed;-1874;223798.5;0.0;Consumer credit; Corona
CID016207;F;N;N;0;180000.0;49198.5;1282500.0;Secondary / secondary special;Married;House / apartment;-21829;365243;Desconocido;Closed;-2806;151056.0;0.0;Consumer credit; Perris
CID016208;M;Y;Y;0;202500.0;17802.0;180000.0;Secondary / secondary special;Married;House / apartment;-19971;-6376;Drivers;Closed;-2803;15598.8;0.0;Consumer credit; Orange
CID016209;F;N;Y;0;99000.0;14175.0;135000.0;Secondary / secondary special;Married;House / apartment;-11168;-4043;Laborers;Closed;-1107;31050.0;0.0;Consumer credit; Hayward
CID016210;M;Y;N;2;157500.0;19039.5;450000.0;Secondary / secondary special;Married;House / apartment;-13858;-2980;Laborers;Closed;-1055;60750.0;0.0;Consumer credit; Menifee
CID016211;F;Y;N;0;67500.0;9616.5;90000.0;Secondary / secondary special;Married;House / apartment;-22134;365243;Desconocido;Active;-636;1471500.0;0.0;Consumer credit; West Covina
CID016212;M;Y;Y;0;112500.0;18391.5;229500.0;Secondary / secondary special;Married;House / apartment;-19511;-1249;Laborers;Closed;-1589;337500.0;0.0;Consumer credit; Fontana
CID016213;F;N;N;0;76500.0;25524.0;873000.0;Secondary / secondary special;Married;House / apartment;-14645;-3366;Sales staff;Active;-428;247500.0;0.0;Credit card; Santa Monica
